area_fips,County,own_code,industry_code,agglvl_code,size_code,year,annual_avg_emplvl,total_annual_wages,taxable_annual_wages,annual_contributions,annual_avg_wkly_wage,avg_annual_pay,oty_total_annual_wages_chg,oty_total_annual_wages_pct_chg,oty_taxable_annual_wages_chg,oty_taxable_annual_wages_pct_chg,Annual_Wage_Quartiles_by_each_Year
06055,Napa County,0,10,70,0,2022,77788,5252108386,636705774,20908235,1298,67518,427041972,8.9,36333922,6.1,High Average Annual Wage
06055,Napa County,0,10,70,0,2023,79646,5522535367,641090130,19818347,1333,69338,270426981,5.1,4384356,0.7,High Average Annual Wage
06057,Nevada County,0,10,70,0,2010,27786,1103403361,173308456,8456326,764,39710,11537076,1.1,1766120,1.0,Upper Middle Average Annual Wage
06057,Nevada County,0,10,70,0,2011,27910,1108604069,187282094,9891372,764,39721,5200708,0.5,13973638,8.1,Upper Middle Average Annual Wage
06057,Nevada County,0,10,70,0,2012,28015,1142002692,181289923,9556316,784,40764,33398623,3.0,-5992171,-3.2,Upper Middle Average Annual Wage
06057,Nevada County,0,10,70,0,2013,28443,1141428751,183657789,9537143,772,40131,-573941,-0.1,2367866,1.3,Upper Middle Average Annual Wage
06057,Nevada County,0,10,70,0,2014,28861,1180398297,190789879,9735834,787,40900,38969546,3.4,7132090,3.9,Lower Middle Average Annual Wage
06057,Nevada County,0,10,70,0,2015,29882,1263713502,198742064,9806596,813,42290,83315205,7.1,7952185,4.2,Lower Middle Average Annual Wage
06057,Nevada County,0,10,70,0,2016,30590,1323759896,205387632,9758858,832,43275,60046394,4.8,6645568,3.3,Upper Middle Average Annual Wage
06057,Nevada County,0,10,70,0,2017,31129,1385854757,215109076,9716942,856,44519,62094861,4.7,9721444,4.7,Upper Middle Average Annual Wage
06057,Nevada County,0,10,70,0,2018,31715,1441289228,224344573,9733780,874,45446,55434471,4.0,9235497,4.3,Upper Middle Average Annual Wage
06057,Nevada County,0,10,70,0,2019,32282,1510767166,229647823,9603928,900,46798,69477938,4.8,5303250,2.4,Lower Middle Average Annual Wage
06057,Nevada County,0,10,70,0,2020,29913,1567283318,222523281,8976932,1008,52396,56516152,3.7,-7124542,-3.1,Upper Middle Average Annual Wage
06057,Nevada County,0,10,70,0,2021,31102,1725772454,236863313,8885205,1067,55488,158489136,10.1,14340032,6.4,Upper Middle Average Annual Wage
06057,Nevada County,0,10,70,0,2022,32855,1881665095,250655237,8163997,1101,57272,155892641,9.0,13791924,5.8,Upper Middle Average Annual Wage
06057,Nevada County,0,10,70,0,2023,33654,2012445995,251211212,8029724,1150,59798,130780900,7.0,555975,0.2,Upper Middle Average Annual Wage
06059,Orange County,0,10,70,0,2010,1356018,71464546178,9892373896,471479248,1013,52702,904733142,1.3,-112537627,-1.1,High Average Annual Wage
06059,Orange County,0,10,70,0,2011,1371588,73996450629,10438360755,550661543,1037,53949,2531904451,3.5,545986859,5.5,High Average Annual Wage
06059,Orange County,0,10,70,0,2012,1403606,77707231280,10681317479,560878035,1065,55363,3710780651,5.0,242956724,2.3,High Average Annual Wage
06059,Orange County,0,10,70,0,2013,1440967,79403829868,10942519830,561204559,1060,55105,1696598588,2.2,261202351,2.4,High Average Annual Wage
06059,Orange County,0,10,70,0,2014,1472171,83577155495,11382927304,569903295,1092,56771,4173325627,5.3,440407474,4.0,High Average Annual Wage
06059,Orange County,0,10,70,0,2015,1519107,90702164660,11956173667,579994681,1148,59708,7125009165,8.5,573246363,5.0,High Average Annual Wage
06059,Orange County,0,10,70,0,2016,1559959,93282751963,12296616829,567361451,1150,59798,2580587303,2.8,340443162,2.8,High Average Annual Wage
06059,Orange County,0,10,70,0,2017,1594267,97874090047,12683346932,555173751,1181,61391,4591338084,4.9,386730103,3.1,High Average Annual Wage
06059,Orange County,0,10,70,0,2018,1627009,101547617288,13062554521,548410750,1200,62414,3673527241,3.8,379207589,3.0,High Average Annual Wage
06059,Orange County,0,10,70,0,2019,1650571,106915675358,13366789015,537219929,1246,64775,5368058070,5.3,304234494,2.3,High Average Annual Wage
06059,Orange County,0,10,70,0,2020,1503403,107591102504,12662824922,492436253,1376,71565,675427146,0.6,-703964093,-5.3,High Average Annual Wage
06059,Orange County,0,10,70,0,2021,1557553,117113418514,13315947301,479561328,1446,75191,9522316010,8.9,653122379,5.2,High Average Annual Wage
06059,Orange County,0,10,70,0,2022,1632794,124649464179,13766200377,421465434,1468,76341,7536045665,6.4,450253076,3.4,High Average Annual Wage
06059,Orange County,0,10,70,0,2023,1645472,128169604926,13542268978,398493871,1498,77892,3520140747,2.8,-223931399,-1.6,High Average Annual Wage
06061,Placer County,0,10,70,0,2010,125051,5666109155,834273157,40725360,871,45310,77248357,1.4,14419608,1.8,High Average Annual Wage
06061,Placer County,0,10,70,0,2011,126388,5888443649,880357468,47447568,896,46590,222334494,3.9,46084311,5.5,High Average Annual Wage
06061,Placer County,0,10,70,0,2012,130573,6262591214,914927715,48625739,922,47962,374147565,6.4,34570247,3.9,High Average Annual Wage
06061,Placer County,0,10,70,0,2013,137344,6637333429,964611236,50274404,929,48326,374742215,6.0,49683521,5.4,High Average Annual Wage
06061,Placer County,0,10,70,0,2014,142126,7099089894,1004166838,51569926,961,49949,461756465,7.0,39555602,4.1,High Average Annual Wage
06061,Placer County,0,10,70,0,2015,148506,7747686755,1076334695,53992148,1003,52171,648596861,9.1,72167857,7.2,High Average Annual Wage
06061,Placer County,0,10,70,0,2016,156271,8362480186,1211573432,56504461,1029,53513,614793431,7.9,135238737,12.6,High Average Annual Wage
06061,Placer County,0,10,70,0,2017,161169,8824962972,1195923271,53386854,1053,54756,462482786,5.5,-15650161,-1.3,High Average Annual Wage
06061,Placer County,0,10,70,0,2018,168419,9380638852,1258631021,53928600,1071,55698,555675880,6.3,62707750,5.2,High Average Annual Wage
06061,Placer County,0,10,70,0,2019,172439,10004095186,1291835834,52809266,1116,58015,623456334,6.6,33204813,2.6,High Average Annual Wage
06061,Placer County,0,10,70,0,2020,162217,10495521207,1245274667,50444278,1244,64701,491426021,4.9,-46561167,-3.6,High Average Annual Wage
06061,Placer County,0,10,70,0,2021,173223,11746279048,1374534714,50394355,1304,67810,1250757841,11.9,129260047,10.4,High Average Annual Wage
06061,Placer County,0,10,70,0,2022,181728,12543063079,1448644792,45077950,1327,69021,796784031,6.8,74110078,5.4,High Average Annual Wage
06061,Placer County,0,10,70,0,2023,184581,13060394180,1438160761,43714913,1361,70757,517331101,4.1,-10484031,-0.7,High Average Annual Wage
06063,Plumas County,0,10,70,0,2010,6123,218723697,33173236,1678853,687,35722,1192081,0.5,634428,1.9,Lower Middle Average Annual Wage
06063,Plumas County,0,10,70,0,2011,5910,218722374,30564647,1714898,712,37007,-1323,0.0,-2608589,-7.9,Lower Middle Average Annual Wage
06063,Plumas County,0,10,70,0,2012,5938,226797456,33285580,1863673,734,38194,8075082,3.7,2720933,8.9,Lower Middle Average Annual Wage
06063,Plumas County,0,10,70,0,2013,5961,228141587,32961377,1843665,736,38271,1344131,0.6,-324203,-1.0,Lower Middle Average Annual Wage
06063,Plumas County,0,10,70,0,2014,6014,234951015,34299336,1934048,751,39070,6809428,3.0,1337959,4.1,Lower Middle Average Annual Wage
06063,Plumas County,0,10,70,0,2015,6015,236402751,33215884,1823710,756,39305,1451736,0.6,-1083452,-3.2,Lower Middle Average Annual Wage
06063,Plumas County,0,10,70,0,2016,6098,242549545,33951463,1816301,765,39775,6146794,2.6,735579,2.2,Lower Middle Average Annual Wage
06063,Plumas County,0,10,70,0,2017,6217,260129868,35315415,1807588,805,41841,17580323,7.2,1363952,4.0,Lower Middle Average Annual Wage
06063,Plumas County,0,10,70,0,2018,6425,276275777,38130525,1890699,827,42999,16145909,6.2,2815110,8.0,Lower Middle Average Annual Wage
06063,Plumas County,0,10,70,0,2019,6544,289908485,39097659,1912647,852,44302,13632708,4.9,967134,2.5,Lower Middle Average Annual Wage
06063,Plumas County,0,10,70,0,2020,6179,296343813,38309659,1841469,922,47959,6435328,2.2,-788000,-2.0,Lower Middle Average Annual Wage
06063,Plumas County,0,10,70,0,2021,6194,315073859,39378992,1828452,978,50870,18730046,6.3,1069333,2.8,Lower Middle Average Annual Wage
06063,Plumas County,0,10,70,0,2022,6289,337645906,40114424,1738325,1032,53688,22572047,7.2,735432,1.9,Lower Middle Average Annual Wage
06063,Plumas County,0,10,70,0,2023,6371,364537639,40383888,1725509,1100,57223,26891733,8.0,269464,0.7,Lower Middle Average Annual Wage
06065,Riverside County,0,10,70,0,2010,552459,21190999548,3413488064,164086153,738,38358,-294997120,-1.4,-68922338,-2.0,Upper Middle Average Annual Wage
06065,Riverside County,0,10,70,0,2011,557963,21790965214,3646598028,193324367,751,39055,599965666,2.8,233109964,6.8,Lower Middle Average Annual Wage
06065,Riverside County,0,10,70,0,2012,572351,22381971506,3740213881,197000298,752,39105,591006292,2.7,93615853,2.6,Lower Middle Average Annual Wage
06065,Riverside County,0,10,70,0,2013,595809,23544682000,3924617620,201094155,760,39517,1162710494,5.2,184403739,4.9,Lower Middle Average Annual Wage
06065,Riverside County,0,10,70,0,2014,625942,25264903386,4251335144,214356695,776,40363,1720221386,7.3,326717524,8.3,Lower Middle Average Annual Wage
06065,Riverside County,0,10,70,0,2015,658318,28341388937,4582846712,223380868,828,43051,3076485551,12.2,331511568,7.8,Upper Middle Average Annual Wage
06065,Riverside County,0,10,70,0,2016,689386,29645343650,4855264468,225069006,827,43003,1303954713,4.6,272417756,5.9,Lower Middle Average Annual Wage
06065,Riverside County,0,10,70,0,2017,713182,31441226643,5078843911,222895270,848,44086,1795882993,6.1,223579443,4.6,Lower Middle Average Annual Wage
06065,Riverside County,0,10,70,0,2018,738092,33285446075,5314495541,226179733,867,45097,1844219432,5.9,235651630,4.6,Lower Middle Average Annual Wage
06065,Riverside County,0,10,70,0,2019,761383,35656827380,5515171794,223155020,901,46832,2371381305,7.1,200676253,3.8,Upper Middle Average Annual Wage
06065,Riverside County,0,10,70,0,2020,721926,36759823267,5545951521,217397856,979,50919,1102995887,3.1,30779727,0.6,Lower Middle Average Annual Wage
06065,Riverside County,0,10,70,0,2021,761553,40937414125,6025636318,218021207,1034,53755,4177590858,11.4,479684797,8.6,Upper Middle Average Annual Wage
06065,Riverside County,0,10,70,0,2022,805582,44700044395,6263173618,195283545,1067,55488,3762630270,9.2,237537300,3.9,Upper Middle Average Annual Wage
06065,Riverside County,0,10,70,0,2023,820248,47265888334,6204317707,188737736,1108,57624,2565843939,5.7,-58855911,-0.9,Upper Middle Average Annual Wage
06067,Sacramento County,0,10,70,0,2010,581465,29813768508,2971219504,144129129,986,51274,-370360379,-1.2,-24185575,-0.8,High Average Annual Wage
06067,Sacramento County,0,10,70,0,2011,576160,30607244260,3053183978,164714336,1022,53123,793475752,2.7,81964474,2.8,High Average Annual Wage
06067,Sacramento County,0,10,70,0,2012,589646,31812758034,3208789945,171755265,1038,53952,1205513774,3.9,155605967,5.1,High Average Annual Wage
06067,Sacramento County,0,10,70,0,2013,601465,32593743543,3286300049,172072214,1042,54191,780985509,2.5,77510104,2.4,High Average Annual Wage
06067,Sacramento County,0,10,70,0,2014,612685,33923394367,3457568366,175366391,1065,55368,1329650824,4.1,171268317,5.2,High Average Annual Wage
06067,Sacramento County,0,10,70,0,2015,626506,35752561068,3599110751,177377364,1097,57067,1829166701,5.4,141542385,4.1,High Average Annual Wage
06067,Sacramento County,0,10,70,0,2016,638422,36651935491,3766107125,178023898,1104,57410,899374423,2.5,166996374,4.6,High Average Annual Wage
06067,Sacramento County,0,10,70,0,2017,647205,38283420763,3864995385,173414723,1138,59152,1631485272,4.5,98888260,2.6,High Average Annual Wage
06067,Sacramento County,0,10,70,0,2018,664745,40164686497,4020632035,173900605,1162,60421,1881265734,4.9,155636650,4.0,High Average Annual Wage
06067,Sacramento County,0,10,70,0,2019,679516,42816577747,4157252231,171858736,1212,63010,2651891250,6.6,136620196,3.4,High Average Annual Wage
06067,Sacramento County,0,10,70,0,2020,649536,44450039086,4062687770,165166863,1316,68434,1633461339,3.8,-94564461,-2.3,High Average Annual Wage
06067,Sacramento County,0,10,70,0,2021,669697,47797830657,4291319065,157542290,1373,71372,3347791571,7.5,228631295,5.6,High Average Annual Wage
06067,Sacramento County,0,10,70,0,2022,698234,51735131803,4470445586,140346483,1425,74094,3937301146,8.2,179126521,4.2,High Average Annual Wage
06067,Sacramento County,0,10,70,0,2023,709131,54381977866,4411486454,135122584,1475,76688,2646846063,5.1,-58959132,-1.3,High Average Annual Wage
06069,San Benito County,0,10,70,0,2010,14025,526547146,98459939,5167502,722,37545,-21896284,-4.0,-2888506,-2.9,Lower Middle Average Annual Wage
06069,San Benito County,0,10,70,0,2011,13908,535526031,100099232,5551595,740,38504,8978885,1.7,1639293,1.7,Lower Middle Average Annual Wage
06069,San Benito County,0,10,70,0,2012,14386,562369563,107684747,5978289,752,39092,26843532,5.0,7585515,7.6,Lower Middle Average Annual Wage
06069,San Benito County,0,10,70,0,2013,15139,596747113,115559477,6226652,758,39417,34377550,6.1,7874730,7.3,Lower Middle Average Annual Wage
06069,San Benito County,0,10,70,0,2014,15901,653995532,120317684,6351610,791,41130,57248419,9.6,4758207,4.1,Upper Middle Average Annual Wage
06069,San Benito County,0,10,70,0,2015,15891,692891221,117462128,6089941,839,43603,38895689,5.9,-2855556,-2.4,Upper Middle Average Annual Wage
06069,San Benito County,0,10,70,0,2016,17042,756688134,132137500,6721804,854,44402,63796913,9.2,14675372,12.5,Upper Middle Average Annual Wage
06069,San Benito County,0,10,70,0,2017,16975,785701831,139776834,7028010,890,46285,29013697,3.8,7639334,5.8,Upper Middle Average Annual Wage
06069,San Benito County,0,10,70,0,2018,16945,820628956,135620122,6475111,931,48428,34927125,4.4,-4156712,-3.0,Upper Middle Average Annual Wage
06069,San Benito County,0,10,70,0,2019,17358,879648087,140236262,6527766,975,50677,59019131,7.2,4616140,3.4,Upper Middle Average Annual Wage
06069,San Benito County,0,10,70,0,2020,16299,848417032,131980240,5951358,1001,52053,-31231055,-3.6,-8256022,-5.9,Upper Middle Average Annual Wage
06069,San Benito County,0,10,70,0,2021,16972,936191596,137979153,5794966,1061,55161,87774564,10.3,5998913,4.5,Upper Middle Average Annual Wage
06069,San Benito County,0,10,70,0,2022,17723,1006253880,141478931,5205072,1092,56776,70062284,7.5,3499778,2.5,Upper Middle Average Annual Wage
06069,San Benito County,0,10,70,0,2023,17673,1010786173,135718203,4921120,1100,57192,4532293,0.5,-5760728,-4.1,Lower Middle Average Annual Wage
06071,San Bernardino County,0,10,70,0,2010,592690,23705493417,3602283176,171102191,769,39996,-246811231,-1.0,-57160804,-1.6,Upper Middle Average Annual Wage
06071,San Bernardino County,0,10,70,0,2011,597095,24274356951,3822388327,201570045,782,40654,568863534,2.4,220105151,6.1,Upper Middle Average Annual Wage
06071,San Bernardino County,0,10,70,0,2012,612986,25271576321,3965244417,207563035,793,41227,997219370,4.1,142856090,3.7,Upper Middle Average Annual Wage
06071,San Bernardino County,0,10,70,0,2013,630694,26051784583,4065014306,207188952,794,41307,780208262,3.1,99769889,2.5,Upper Middle Average Annual Wage
06071,San Bernardino County,0,10,70,0,2014,659116,27711027547,4392577516,220314694,809,42043,1659242964,6.4,327563210,8.1,Upper Middle Average Annual Wage
06071,San Bernardino County,0,10,70,0,2015,689427,29918159531,4720240563,226658132,835,43396,2207131984,8.0,327663047,7.5,Upper Middle Average Annual Wage
06071,San Bernardino County,0,10,70,0,2016,706208,31519919827,4839492713,220864043,858,44633,1601760296,5.4,119252150,2.5,Upper Middle Average Annual Wage
06071,San Bernardino County,0,10,70,0,2017,730004,33324619303,5082822101,219854342,878,45650,1804699476,5.7,243329388,5.0,Upper Middle Average Annual Wage
06071,San Bernardino County,0,10,70,0,2018,752120,35279269331,5255555073,219143617,902,46906,1954650028,5.9,172732972,3.4,Upper Middle Average Annual Wage
06071,San Bernardino County,0,10,70,0,2019,773699,37874037975,5469079236,216946895,941,48952,2594768644,7.4,213524163,4.1,Upper Middle Average Annual Wage
06071,San Bernardino County,0,10,70,0,2020,754484,39987741034,5642423182,219057986,1019,53000,2113703059,5.6,173343946,3.2,Upper Middle Average Annual Wage
06071,San Bernardino County,0,10,70,0,2021,794603,44120855702,6128711802,217621629,1068,55526,4133114668,10.3,486288620,8.6,Upper Middle Average Annual Wage
06071,San Bernardino County,0,10,70,0,2022,837301,48087480726,6349187306,192032069,1104,57432,3966625024,9.0,220475504,3.6,Upper Middle Average Annual Wage
06071,San Bernardino County,0,10,70,0,2023,839180,49995091221,6140543278,181540736,1146,59576,1907610495,4.0,-208644028,-3.3,Upper Middle Average Annual Wage
06073,San Diego County,0,10,70,0,2010,1230694,62452460145,7782883281,370392838,976,50746,1007598950,1.6,-11892610,-0.2,High Average Annual Wage
06073,San Diego County,0,10,70,0,2011,1245259,65368657929,8250707957,435352236,1010,52494,2916197784,4.7,467824676,6.0,High Average Annual Wage
06073,San Diego County,0,10,70,0,2012,1275170,68886921616,8358112065,440391302,1039,54022,3518263687,5.4,107404108,1.3,High Average Annual Wage
06073,San Diego County,0,10,70,0,2013,1304320,71523064651,8667259749,444566636,1055,54836,2636143035,3.8,309147684,3.7,High Average Annual Wage
06073,San Diego County,0,10,70,0,2014,1332960,75393332635,9009373143,451297127,1088,56561,3870267984,5.4,342113394,3.9,High Average Annual Wage
06073,San Diego County,0,10,70,0,2015,1370672,79593380163,9421273910,458552238,1117,58069,4200047528,5.6,411900767,4.6,High Average Annual Wage
06073,San Diego County,0,10,70,0,2016,1405808,81815784606,9755659990,450066048,1119,58198,2222404443,2.8,334386080,3.5,High Average Annual Wage
06073,San Diego County,0,10,70,0,2017,1435108,85964730416,9971341326,437841652,1152,59901,4148945810,5.1,215681336,2.2,High Average Annual Wage
06073,San Diego County,0,10,70,0,2018,1464125,90668064267,10310301718,435790703,1191,61926,4703333851,5.5,338960392,3.4,High Average Annual Wage
06073,San Diego County,0,10,70,0,2019,1488281,95563912986,10524006727,426638532,1235,64211,4895848719,5.4,213705009,2.1,High Average Annual Wage
06073,San Diego County,0,10,70,0,2020,1369521,98468140361,9986506799,395941022,1383,71900,2904227375,3.0,-537499928,-5.1,High Average Annual Wage
06073,San Diego County,0,10,70,0,2021,1424139,107899746176,10653417261,387103005,1457,75765,9431605815,9.6,666910462,6.7,High Average Annual Wage
06073,San Diego County,0,10,70,0,2022,1507661,115966640024,11233199152,347626139,1479,76918,8066893848,7.5,579781891,5.4,High Average Annual Wage
06073,San Diego County,0,10,70,0,2023,1525913,121534029893,11070176637,329898459,1532,79647,5567389869,4.8,-163022515,-1.5,High Average Annual Wage
06075,San Francisco County,0,10,70,0,2010,545721,41671575557,3887574447,193892433,1468,76361,1212924442,3.0,59349936,1.6,High Average Annual Wage
06075,San Francisco County,0,10,70,0,2011,558990,45096432102,4144333318,226485395,1551,80675,3424856545,8.2,256758871,6.6,High Average Annual Wage
06075,San Francisco County,0,10,70,0,2012,586538,48947973381,4359919559,234928105,1605,83452,3851541279,8.5,215586241,5.2,High Average Annual Wage
06075,San Francisco County,0,10,70,0,2013,611717,52477706483,4537041445,234663902,1650,85788,3529733102,7.2,177121886,4.1,High Average Annual Wage
06075,San Francisco County,0,10,70,0,2014,640378,58836015201,5005663208,253313071,1767,91877,6358308718,12.1,468621763,10.3,High Average Annual Wage
06075,San Francisco County,0,10,70,0,2015,674646,65485880963,5450445193,266489870,1867,97067,6649865762,11.3,444781985,8.9,High Average Annual Wage
06075,San Francisco County,0,10,70,0,2016,703188,71483276435,5693938529,262134605,1955,101656,5997395472,9.2,243493336,4.5,High Average Annual Wage
06075,San Francisco County,0,10,70,0,2017,716917,78216836553,5933069942,258914657,2098,109102,6733560118,9.4,239131413,4.2,High Average Annual Wage
06075,San Francisco County,0,10,70,0,2018,740879,87751166781,6179313549,264628672,2278,118442,9534330228,12.2,246243607,4.2,High Average Annual Wage
06075,San Francisco County,0,10,70,0,2019,760775,98759654469,6295070167,257598590,2496,129814,11008487688,12.5,115756618,1.9,High Average Annual Wage
06075,San Francisco County,0,10,70,0,2020,684969,105045928196,5639429424,214282126,2949,153359,6286273727,6.4,-655640743,-10.4,High Average Annual Wage
06075,San Francisco County,0,10,70,0,2021,687180,125966154802,5692546733,206572119,3525,183309,20920226606,19.9,53117309,0.9,High Average Annual Wage
06075,San Francisco County,0,10,70,0,2022,738015,116309275903,5922058823,181567670,3031,157597,-9656878899,-7.7,229512090,4.0,High Average Annual Wage
06075,San Francisco County,0,10,70,0,2023,723526,120901072719,5722090963,165830302,3213,167100,4591796816,3.9,-199967860,-3.4,High Average Annual Wage
06077,San Joaquin County,0,10,70,0,2010,201835,8055609360,1280594929,64198881,768,39912,-148302695,-1.8,-20508889,-1.6,Upper Middle Average Annual Wage
06077,San Joaquin County,0,10,70,0,2011,201575,8166009243,1342133228,72733151,779,40511,110399883,1.4,61538299,4.8,Upper Middle Average Annual Wage
06077,San Joaquin County,0,10,70,0,2012,206249,8408068006,1394635669,75654054,784,40767,242058763,3.0,52502441,3.9,Upper Middle Average Annual Wage
06077,San Joaquin County,0,10,70,0,2013,211786,8654872199,1435991033,76873363,786,40866,246804193,2.9,41355364,3.0,Upper Middle Average Annual Wage
06077,San Joaquin County,0,10,70,0,2014,217755,9058024661,1475023735,77456247,800,41597,403152462,4.7,39032702,2.7,Upper Middle Average Annual Wage
06077,San Joaquin County,0,10,70,0,2015,231714,10057486742,1619798880,82766919,835,43405,999462081,11.0,144775145,9.8,Upper Middle Average Annual Wage
06077,San Joaquin County,0,10,70,0,2016,239314,10627387803,1710615299,83224993,854,44408,569901061,5.7,90816419,5.6,Upper Middle Average Annual Wage
06077,San Joaquin County,0,10,70,0,2017,248066,11294699256,1783694742,82924844,876,45531,667311453,6.3,73079443,4.3,Upper Middle Average Annual Wage
06077,San Joaquin County,0,10,70,0,2018,253099,11928510690,1839526332,82939543,906,47130,633811434,5.6,55831590,3.1,Upper Middle Average Annual Wage
06077,San Joaquin County,0,10,70,0,2019,258122,12660641874,1896347769,81628789,943,49049,732131184,6.1,56821437,3.1,Upper Middle Average Annual Wage
06077,San Joaquin County,0,10,70,0,2020,252633,13494246880,1983474775,79735199,1027,53415,833605006,6.6,87127006,4.6,Upper Middle Average Annual Wage
06077,San Joaquin County,0,10,70,0,2021,263909,14840715132,2109677645,81769792,1081,56234,1346468252,10.0,126202870,6.4,Upper Middle Average Annual Wage
06077,San Joaquin County,0,10,70,0,2022,280168,16210454347,2196307763,74428280,1113,57860,1369739215,9.2,86630118,4.1,Upper Middle Average Annual Wage
06077,San Joaquin County,0,10,70,0,2023,282753,16920116556,2161183862,72982087,1151,59841,709662209,4.4,-35123901,-1.6,Upper Middle Average Annual Wage
06079,San Luis Obispo County,0,10,70,0,2010,99925,3883372780,610535939,27985164,747,38863,6233480,0.2,14513216,2.4,Upper Middle Average Annual Wage
06079,San Luis Obispo County,0,10,70,0,2011,101339,4032445405,658209257,34447858,765,39792,149072625,3.8,47673318,7.8,Upper Middle Average Annual Wage
06079,San Luis Obispo County,0,10,70,0,2012,105068,4185383937,685492162,35574264,766,39835,152938532,3.8,27282905,4.1,Upper Middle Average Annual Wage
06079,San Luis Obispo County,0,10,70,0,2013,107189,4349755046,704173398,35005324,780,40580,164371109,3.9,18681236,2.7,Upper Middle Average Annual Wage
06079,San Luis Obispo County,0,10,70,0,2014,110345,4563449664,745063281,36047328,795,41356,213694618,4.9,40889883,5.8,Upper Middle Average Annual Wage
06079,San Luis Obispo County,0,10,70,0,2015,114194,4921803697,787278259,36617180,829,43100,358354033,7.9,42214978,5.7,Upper Middle Average Annual Wage
06079,San Luis Obispo County,0,10,70,0,2016,114421,5068224698,772595912,33457498,852,44295,146421001,3.0,-14682347,-1.9,Upper Middle Average Annual Wage
06079,San Luis Obispo County,0,10,70,0,2017,117425,5379757736,796844650,32555270,881,45814,311533038,6.1,24248738,3.1,Upper Middle Average Annual Wage
06079,San Luis Obispo County,0,10,70,0,2018,118320,5700670360,832981591,32736659,927,48180,320912624,6.0,36136941,4.5,Upper Middle Average Annual Wage
06079,San Luis Obispo County,0,10,70,0,2019,119806,6111418054,839883460,31489707,981,51011,410747694,7.2,6901869,0.8,Upper Middle Average Annual Wage
06079,San Luis Obispo County,0,10,70,0,2020,109371,6031003319,806935343,29136804,1060,55143,-80414735,-1.3,-32948117,-3.9,Upper Middle Average Annual Wage
06079,San Luis Obispo County,0,10,70,0,2021,114614,6507718088,863481884,28624286,1092,56779,476714769,7.9,56546541,7.0,Upper Middle Average Annual Wage
06079,San Luis Obispo County,0,10,70,0,2022,119143,6847977932,879664868,24731666,1105,57477,340259844,5.2,16182984,1.9,Upper Middle Average Annual Wage
06079,San Luis Obispo County,0,10,70,0,2023,120452,7191661379,880280026,23953111,1148,59706,343683447,5.0,615158,0.1,Upper Middle Average Annual Wage
06081,San Mateo County,0,10,70,0,2010,317576,23581365120,2314850048,113037218,1428,74254,-1143642915,-4.6,-8339047,-0.4,High Average Annual Wage
06081,San Mateo County,0,10,70,0,2011,326055,24861044235,2518346578,135599927,1466,76248,1279679115,5.4,203496530,8.8,High Average Annual Wage
06081,San Mateo County,0,10,70,0,2012,340075,35110413469,2632967992,139331909,1985,103243,10249369234,41.2,114621414,4.6,High Average Annual Wage
06081,San Mateo County,0,10,70,0,2013,356563,36879722079,2827997703,146293833,1989,103431,1769308610,5.0,195029711,7.4,High Average Annual Wage
06081,San Mateo County,0,10,70,0,2014,372192,37769978404,3038824401,151811786,1952,101480,890256325,2.4,210826698,7.5,High Average Annual Wage
06081,San Mateo County,0,10,70,0,2015,383668,39431766124,3192088297,152914762,1976,102776,1661787720,4.4,153263896,5.0,High Average Annual Wage
06081,San Mateo County,0,10,70,0,2016,391640,42089137132,3285394057,146533509,2067,107469,2657371008,6.7,93305760,2.9,High Average Annual Wage
06081,San Mateo County,0,10,70,0,2017,400511,46547108554,3401999547,141719688,2235,116219,4457971422,10.6,116605490,3.5,High Average Annual Wage
06081,San Mateo County,0,10,70,0,2018,404242,51100410054,3417154671,136796200,2431,126411,4553301500,9.8,15155124,0.4,High Average Annual Wage
06081,San Mateo County,0,10,70,0,2019,415999,54002721519,3555395367,136373522,2496,129814,2902311465,5.7,138240696,4.0,High Average Annual Wage
06081,San Mateo County,0,10,70,0,2020,385599,60556913203,3352178432,150407375,3020,157046,6554191684,12.1,-203216935,-5.7,High Average Annual Wage
06081,San Mateo County,0,10,70,0,2021,402971,73347891571,3506668808,120383018,3500,182018,12790978368,21.1,154490376,4.6,High Average Annual Wage
06081,San Mateo County,0,10,70,0,2022,421592,66820145043,3561102644,102858317,3048,158495,-6527746528,-8.9,54433836,1.6,High Average Annual Wage
06081,San Mateo County,0,10,70,0,2023,420679,73332296290,3515579129,97847238,3352,174319,6512151247,9.7,-45523515,-1.3,High Average Annual Wage
06083,Santa Barbara County,0,10,70,0,2010,176576,7794623334,1088217018,49681910,849,44143,39404348,0.5,1474819,0.1,Upper Middle Average Annual Wage
06083,Santa Barbara County,0,10,70,0,2011,179231,8103000852,1144585992,59024828,869,45210,308377518,4.0,56368974,5.2,Upper Middle Average Annual Wage
06083,Santa Barbara County,0,10,70,0,2012,183920,8553962338,1245057409,63804854,894,46509,450961486,5.6,100471417,8.8,Upper Middle Average Annual Wage
06083,Santa Barbara County,0,10,70,0,2013,185617,8675329331,1245719953,61368415,899,46738,121366993,1.4,662544,0.1,Upper Middle Average Annual Wage
06083,Santa Barbara County,0,10,70,0,2014,190544,9109761784,1297333705,62141904,919,47809,434432453,5.0,51613752,4.1,Upper Middle Average Annual Wage
06083,Santa Barbara County,0,10,70,0,2015,193754,9739792474,1347050862,62767040,967,50269,630030690,6.9,49717157,3.8,Upper Middle Average Annual Wage
